"lakeid","lakename","year4","daynum","month","sampledate","depth_id","depth","comments","nutrient","concentration"
"R","Peter Lake",1992,197,7,1992-07-15,4,2.95,"","tn_ug",414.41
"R","Peter Lake",1992,197,7,1992-07-15,5,3.9,"","tn_ug",356.19
"R","Peter Lake",1992,197,7,1992-07-15,6,6.1,"","tn_ug",306.61
"R","Peter Lake",1992,197,7,1992-07-15,7,12,"","tn_ug",540.77
"L","Paul Lake",1992,204,7,1992-07-22,1,0,"","tn_ug",442.31
"L","Paul Lake",1992,204,7,1992-07-22,2,0.75,"","tn_ug",397.02
"L","Paul Lake",1992,204,7,1992-07-22,3,1.55,"","tn_ug",392.09
"L","Paul Lake",1992,204,7,1992-07-22,4,2.6,"","tn_ug",380.31
"L","Paul Lake",1992,204,7,1992-07-22,5,3.55,"","tn_ug",369.77
"L","Paul Lake",1992,204,7,1992-07-22,6,5.25,"","tn_ug",499.3
"L","Paul Lake",1992,204,7,1992-07-22,7,8,"","tn_ug",1331.24
"R","Peter Lake",1992,204,7,1992-07-22,1,0,"","tn_ug",292.63
"R","Peter Lake",1992,204,7,1992-07-22,2,0.8,"","tn_ug",385.18
"R","Peter Lake",1992,204,7,1992-07-22,3,1.75,"","tn_ug",387.22
"R","Peter Lake",1992,204,7,1992-07-22,4,3.75,"","tn_ug",349.57
"R","Peter Lake",1992,204,7,1992-07-22,5,4.4,"","tn_ug",247.17
"R","Peter Lake",1992,204,7,1992-07-22,6,6.9,"","tn_ug",247.76
"R","Peter Lake",1992,204,7,1992-07-22,7,12,"","tn_ug",526.38
"L","Paul Lake",1992,211,7,1992-07-29,1,0,"","tn_ug",329.92
"L","Paul Lake",1992,211,7,1992-07-29,2,0.83,"","tn_ug",523.48
"L","Paul Lake",1992,211,7,1992-07-29,3,1.65,"","tn_ug",318.87
"L","Paul Lake",1992,211,7,1992-07-29,4,2.75,"","tn_ug",287
"L","Paul Lake",1992,211,7,1992-07-29,5,3.9,"","tn_ug",296.14
"L","Paul Lake",1992,211,7,1992-07-29,6,5.7,"","tn_ug",258.17
"L","Paul Lake",1992,211,7,1992-07-29,7,8,"","tn_ug",1003.4
"R","Peter Lake",1992,211,7,1992-07-29,1,0,"","tn_ug",282.85
"R","Peter Lake",1992,211,7,1992-07-29,2,0.9,"","tn_ug",329.55
"R","Peter Lake",1992,211,7,1992-07-29,3,1.3,"","tn_ug",322.71
"R","Peter Lake",1992,211,7,1992-07-29,4,3.1,"","tn_ug",381.04
"R","Peter Lake",1992,211,7,1992-07-29,5,4.1,"","tn_ug",285.7
"R","Peter Lake",1992,211,7,1992-07-29,6,6.5,"","tn_ug",312.18
"R","Peter Lake",1992,211,7,1992-07-29,7,12,"","tn_ug",882.43
"L","Paul Lake",1992,218,8,1992-08-05,1,0,"","tn_ug",495.36
"L","Paul Lake",1992,218,8,1992-08-05,2,0.8,"","tn_ug",368.46
"L","Paul Lake",1992,218,8,1992-08-05,3,1.75,"","tn_ug",402.12
"L","Paul Lake",1992,218,8,1992-08-05,4,2.9,"","tn_ug",324.38
"L","Paul Lake",1992,218,8,1992-08-05,5,3.8,"","tn_ug",333.48
"L","Paul Lake",1992,218,8,1992-08-05,6,5.7,"","tn_ug",491.21
"L","Paul Lake",1992,218,8,1992-08-05,7,8,"","tn_ug",765.25
"R","Peter Lake",1992,218,8,1992-08-05,1,0,"","tn_ug",376.94
"R","Peter Lake",1992,218,8,1992-08-05,2,0.8,"","tn_ug",377.96
"R","Peter Lake",1992,218,8,1992-08-05,3,1.7,"","tn_ug",497.33
"R","Peter Lake",1992,218,8,1992-08-05,4,2.9,"","tn_ug",372.64
"R","Peter Lake",1992,218,8,1992-08-05,5,4,"","tn_ug",299.03
"R","Peter Lake",1992,218,8,1992-08-05,6,6.3,"","tn_ug",322.7
"R","Peter Lake",1992,218,8,1992-08-05,7,12,"","tn_ug",1143.43
"L","Paul Lake",1992,225,8,1992-08-12,1,0,"","tn_ug",312.89
"L","Paul Lake",1992,225,8,1992-08-12,2,0.9,"","tn_ug",398.92
"L","Paul Lake",1992,225,8,1992-08-12,3,1.8,"","tn_ug",352.03
"L","Paul Lake",1992,225,8,1992-08-12,4,3.2,"","tn_ug",251.74
"L","Paul Lake",1992,225,8,1992-08-12,5,4.1,"","tn_ug",151.36
"L","Paul Lake",1992,225,8,1992-08-12,6,5.6,"","tn_ug",199.93
"L","Paul Lake",1992,225,8,1992-08-12,7,8,"","tn_ug",811.07
"R","Peter Lake",1992,225,8,1992-08-12,1,0,"","tn_ug",201.77
"R","Peter Lake",1992,225,8,1992-08-12,2,0.9,"","tn_ug",232.57
"R","Peter Lake",1992,225,8,1992-08-12,3,1.7,"","tn_ug",333.35
"R","Peter Lake",1992,225,8,1992-08-12,4,3,"","tn_ug",398.88
"R","Peter Lake",1992,225,8,1992-08-12,5,4,"","tn_ug",273.58
"R","Peter Lake",1992,225,8,1992-08-12,6,6.5,"","tn_ug",225.27
"R","Peter Lake",1992,225,8,1992-08-12,7,12,"","tn_ug",515.17
"L","Paul Lake",1992,232,8,1992-08-19,1,0,"","tn_ug",490.26
"L","Paul Lake",1992,232,8,1992-08-19,2,0.7,"","tn_ug",437.33
"L","Paul Lake",1992,232,8,1992-08-19,3,1.6,"","tn_ug",438.33
"L","Paul Lake",1992,232,8,1992-08-19,4,3,"","tn_ug",357.27
"L","Paul Lake",1992,232,8,1992-08-19,5,3.9,"","tn_ug",314.24
"L","Paul Lake",1992,232,8,1992-08-19,6,5.7,"","tn_ug",383.45
"L","Paul Lake",1992,232,8,1992-08-19,7,8,"","tn_ug",2099
"R","Peter Lake",1992,232,8,1992-08-19,1,0,"","tn_ug",301.57
"R","Peter Lake",1992,232,8,1992-08-19,2,0.9,"","tn_ug",377.98
"R","Peter Lake",1992,232,8,1992-08-19,3,1.8,"","tn_ug",402.63
"R","Peter Lake",1992,232,8,1992-08-19,4,3,"","tn_ug",350.74
"R","Peter Lake",1992,232,8,1992-08-19,5,3.95,"","tn_ug",247.47
"R","Peter Lake",1992,232,8,1992-08-19,6,6.3,"","tn_ug",287.15
"R","Peter Lake",1992,232,8,1992-08-19,7,12,"","tn_ug",681.91
"L","Paul Lake",1992,239,8,1992-08-26,1,0,"","tn_ug",448.99
"L","Paul Lake",1992,239,8,1992-08-26,2,0.8,"","tn_ug",403.4
"L","Paul Lake",1992,239,8,1992-08-26,3,1.6,"","tn_ug",414.87
"L","Paul Lake",1992,239,8,1992-08-26,4,3,"","tn_ug",387.96
"L","Paul Lake",1992,239,8,1992-08-26,5,4,"","tn_ug",447.13
"L","Paul Lake",1992,239,8,1992-08-26,6,5.5,"","tn_ug",447.43
"L","Paul Lake",1992,239,8,1992-08-26,7,12,"","tn_ug",NA
"R","Peter Lake",1992,239,8,1992-08-26,1,0,"","tn_ug",366.5
"R","Peter Lake",1992,239,8,1992-08-26,2,0.7,"","tn_ug",404.48
"R","Peter Lake",1992,239,8,1992-08-26,3,1.7,"","tn_ug",336.4
"R","Peter Lake",1992,239,8,1992-08-26,4,3.1,"","tn_ug",236.36
"R","Peter Lake",1992,239,8,1992-08-26,5,4.1,"","tn_ug",111.25
"R","Peter Lake",1992,239,8,1992-08-26,6,6.6,"","tn_ug",115.42
"R","Peter Lake",1992,239,8,1992-08-26,7,12,"","tn_ug",558.38
"R","Peter Lake",1992,246,9,1992-09-02,1,0,"","tn_ug",434.18
"R","Peter Lake",1992,246,9,1992-09-02,2,1,"","tn_ug",416.72
"R","Peter Lake",1992,246,9,1992-09-02,3,1.9,"","tn_ug",446.81
"R","Peter Lake",1992,246,9,1992-09-02,4,3.25,"","tn_ug",317.46
"R","Peter Lake",1992,246,9,1992-09-02,5,4.8,"","tn_ug",278.86
"R","Peter Lake",1992,246,9,1992-09-02,6,7.1,"","tn_ug",338.02
"R","Peter Lake",1992,246,9,1992-09-02,7,12,"","tn_ug",702.36
"L","Paul Lake",1992,247,9,1992-09-03,1,0,"","tn_ug",164.08
"L","Paul Lake",1992,247,9,1992-09-03,2,0.8,"","tn_ug",230
"L","Paul Lake",1992,247,9,1992-09-03,3,1.7,"","tn_ug",315.24
"L","Paul Lake",1992,247,9,1992-09-03,4,2.75,"","tn_ug",425.21
"L","Paul Lake",1992,247,9,1992-09-03,5,3.55,"","tn_ug",443.8
"L","Paul Lake",1992,247,9,1992-09-03,6,5.45,"","tn_ug",397.23
"L","Paul Lake",1992,247,9,1992-09-03,7,8,"","tn_ug",1046.09
"R","Peter Lake",1992,253,9,1992-09-09,1,0,"","tn_ug",417.19
"R","Peter Lake",1992,253,9,1992-09-09,2,0.85,"","tn_ug",427.17
"R","Peter Lake",1992,253,9,1992-09-09,3,1.75,"","tn_ug",465
"R","Peter Lake",1992,253,9,1992-09-09,4,3.25,"","tn_ug",354.23
"R","Peter Lake",1992,253,9,1992-09-09,5,4.2,"","tn_ug",331.5
"R","Peter Lake",1992,253,9,1992-09-09,6,6.8,"","tn_ug",379.89
"R","Peter Lake",1992,253,9,1992-09-09,7,12,"","tn_ug",1120.48
"L","Paul Lake",1992,254,9,1992-09-10,1,0,"","tn_ug",204.31
"L","Paul Lake",1992,254,9,1992-09-10,2,0.85,"","tn_ug",344.25
"L","Paul Lake",1992,254,9,1992-09-10,3,1.65,"","tn_ug",303.18
"L","Paul Lake",1992,254,9,1992-09-10,4,2.7,"","tn_ug",416.61
"L","Paul Lake",1992,254,9,1992-09-10,5,3.8,"","tn_ug",369.11
"L","Paul Lake",1992,254,9,1992-09-10,6,5.6,"","tn_ug",422.12
"L","Paul Lake",1992,254,9,1992-09-10,7,8,"","tn_ug",793.99
"R","Peter Lake",1993,139,5,1993-05-19,1,0,"","tn_ug",373.081
"R","Peter Lake",1993,139,5,1993-05-19,2,0.9,"","tn_ug",348.316
"R","Peter Lake",1993,139,5,1993-05-19,3,1.8,"","tn_ug",423.757
"R","Peter Lake",1993,139,5,1993-05-19,4,3,"","tn_ug",363.392
"R","Peter Lake",1993,139,5,1993-05-19,5,3.9,"","tn_ug",278.402
"R","Peter Lake",1993,139,5,1993-05-19,6,5.75,"","tn_ug",241.148
"R","Peter Lake",1993,139,5,1993-05-19,7,12,"","tn_ug",430.019
"L","Paul Lake",1993,140,5,1993-05-20,1,0,"","tn_ug",248.665
"L","Paul Lake",1993,140,5,1993-05-20,2,0.8,"","tn_ug",306.631
"L","Paul Lake",1993,140,5,1993-05-20,3,1.8,"","tn_ug",407.207
"L","Paul Lake",1993,140,5,1993-05-20,4,3,"","tn_ug",397.079
"L","Paul Lake",1993,140,5,1993-05-20,5,3.8,"","tn_ug",388.729
"L","Paul Lake",1993,140,5,1993-05-20,6,5.2,"","tn_ug",417.367
"L","Paul Lake",1993,140,5,1993-05-20,7,8,"","tn_ug",1024
"R","Peter Lake",1993,146,5,1993-05-26,1,0,"","tn_ug",312.593
"R","Peter Lake",1993,146,5,1993-05-26,2,0.6,"","tn_ug",374.759
"R","Peter Lake",1993,146,5,1993-05-26,3,1.6,"","tn_ug",351.114
"R","Peter Lake",1993,146,5,1993-05-26,4,2.9,"","tn_ug",301.332
"R","Peter Lake",1993,146,5,1993-05-26,5,3.9,"","tn_ug",239.356
"R","Peter Lake",1993,146,5,1993-05-26,6,5.85,"","tn_ug",256.237
"R","Peter Lake",1993,146,5,1993-05-26,7,12,"","tn_ug",413.096
"L","Paul Lake",1993,147,5,1993-05-27,1,0,"","tn_ug",258.3
"L","Paul Lake",1993,147,5,1993-05-27,2,0.5,"","tn_ug",272.314
"L","Paul Lake",1993,147,5,1993-05-27,3,1.5,"","tn_ug",341.474
"L","Paul Lake",1993,147,5,1993-05-27,4,3.1,"","tn_ug",321.47
"L","Paul Lake",1993,147,5,1993-05-27,5,4.2,"","tn_ug",329.6
"L","Paul Lake",1993,147,5,1993-05-27,6,5.7,"","tn_ug",533.529
"L","Paul Lake",1993,147,5,1993-05-27,7,8,"","tn_ug",1027.613
"R","Peter Lake",1993,153,6,1993-06-02,1,0,"","tn_ug",414.602
"R","Peter Lake",1993,153,6,1993-06-02,2,0.7,"","tn_ug",490.735
"R","Peter Lake",1993,153,6,1993-06-02,3,1.4,"","tn_ug",507.207
"R","Peter Lake",1993,153,6,1993-06-02,4,2.5,"","tn_ug",434.583
"R","Peter Lake",1993,153,6,1993-06-02,5,3.5,"","tn_ug",374.019
"R","Peter Lake",1993,153,6,1993-06-02,6,5.5,"","tn_ug",282.323
"R","Peter Lake",1993,153,6,1993-06-02,7,12,"","tn_ug",379.362
"L","Paul Lake",1993,154,6,1993-06-03,1,0,"","tn_ug",45.67
"L","Paul Lake",1993,154,6,1993-06-03,2,0.8,"","tn_ug",185.897
"L","Paul Lake",1993,154,6,1993-06-03,3,1.8,"","tn_ug",404.371
"L","Paul Lake",1993,154,6,1993-06-03,4,3,"","tn_ug",406.315
"L","Paul Lake",1993,154,6,1993-06-03,5,4.4,"","tn_ug",421.328
"L","Paul Lake",1993,154,6,1993-06-03,6,5.4,"","tn_ug",426.066
"L","Paul Lake",1993,154,6,1993-06-03,7,8,"","tn_ug",1079.507
"R","Peter Lake",1993,160,6,1993-06-09,1,0,"","tn_ug",514.523
"R","Peter Lake",1993,160,6,1993-06-09,2,0.745,"","tn_ug",574.431
"R","Peter Lake",1993,160,6,1993-06-09,3,1.6,"","tn_ug",602.118
"R","Peter Lake",1993,160,6,1993-06-09,4,2.75,"","tn_ug",532.076
"R","Peter Lake",1993,160,6,1993-06-09,5,3.95,"","tn_ug",380.584
"R","Peter Lake",1993,160,6,1993-06-09,6,6.1,"","tn_ug",284.188
"R","Peter Lake",1993,160,6,1993-06-09,7,12,"","tn_ug",525.738
"L","Paul Lake",1993,161,6,1993-06-10,1,0,"","tn_ug",117.556
"L","Paul Lake",1993,161,6,1993-06-10,2,0.8,"","tn_ug",371.177
"L","Paul Lake",1993,161,6,1993-06-10,3,1.8,"","tn_ug",421.881
"L","Paul Lake",1993,161,6,1993-06-10,4,3.1,"","tn_ug",412.263
"L","Paul Lake",1993,161,6,1993-06-10,5,4,"","tn_ug",373.101
"L","Paul Lake",1993,161,6,1993-06-10,6,5.6,"","tn_ug",419.27
"L","Paul Lake",1993,161,6,1993-06-10,7,8,"","tn_ug",769.67
"R","Peter Lake",1993,167,6,1993-06-16,1,0,"","tn_ug",616.316
"R","Peter Lake",1993,167,6,1993-06-16,2,0.8,"","tn_ug",704.386
"R","Peter Lake",1993,167,6,1993-06-16,3,1.8,"","tn_ug",990.986
"R","Peter Lake",1993,167,6,1993-06-16,4,2.7,"","tn_ug",596.012
"R","Peter Lake",1993,167,6,1993-06-16,5,3.7,"","tn_ug",416.855
"R","Peter Lake",1993,167,6,1993-06-16,6,6.1,"","tn_ug",289.679
"R","Peter Lake",1993,167,6,1993-06-16,7,12,"","tn_ug",424.289
"L","Paul Lake",1993,168,6,1993-06-17,1,0,"","tn_ug",149.364
"L","Paul Lake",1993,168,6,1993-06-17,2,0.875,"","tn_ug",250.256
"L","Paul Lake",1993,168,6,1993-06-17,3,1.9,"","tn_ug",360.845
"L","Paul Lake",1993,168,6,1993-06-17,4,3.4,"","tn_ug",329.748
"L","Paul Lake",1993,168,6,1993-06-17,5,4.55,"","tn_ug",305.854
"L","Paul Lake",1993,168,6,1993-06-17,6,5.9,"","tn_ug",570.024
"L","Paul Lake",1993,168,6,1993-06-17,7,8,"","tn_ug",910.614
"R","Peter Lake",1993,174,6,1993-06-23,1,0,"","tn_ug",605.458
"R","Peter Lake",1993,174,6,1993-06-23,2,0.8,"","tn_ug",592.612
"R","Peter Lake",1993,174,6,1993-06-23,3,1.4,"","tn_ug",522.984
"R","Peter Lake",1993,174,6,1993-06-23,4,2.6,"","tn_ug",332.17
"R","Peter Lake",1993,174,6,1993-06-23,5,3.5,"","tn_ug",380.628
"R","Peter Lake",1993,174,6,1993-06-23,6,5.6,"","tn_ug",319.699
"R","Peter Lake",1993,174,6,1993-06-23,7,12,"","tn_ug",685.813
"L","Paul Lake",1993,175,6,1993-06-24,1,0,"","tn_ug",342.826
"L","Paul Lake",1993,175,6,1993-06-24,2,0.8,"","tn_ug",352.04
"L","Paul Lake",1993,175,6,1993-06-24,3,1.9,"","tn_ug",338.191
"L","Paul Lake",1993,175,6,1993-06-24,4,3.1,"","tn_ug",265.655
"L","Paul Lake",1993,175,6,1993-06-24,5,3.95,"","tn_ug",205.791
"L","Paul Lake",1993,175,6,1993-06-24,6,5.4,"","tn_ug",315.134
"L","Paul Lake",1993,175,6,1993-06-24,7,8,"","tn_ug",935.631
"R","Peter Lake",1993,181,6,1993-06-30,1,0,"","tn_ug",418.173
"R","Peter Lake",1993,181,6,1993-06-30,2,0.6,"","tn_ug",457.04
"R","Peter Lake",1993,181,6,1993-06-30,3,1.3,"","tn_ug",546.614
"R","Peter Lake",1993,181,6,1993-06-30,4,2.4,"","tn_ug",569.049
"R","Peter Lake",1993,181,6,1993-06-30,5,3.3,"","tn_ug",539.005
"R","Peter Lake",1993,181,6,1993-06-30,6,5.9,"","tn_ug",408.624
"R","Peter Lake",1993,181,6,1993-06-30,7,12,"","tn_ug",585.342
"L","Paul Lake",1993,182,7,1993-07-01,1,0,"","tn_ug",395.482
"L","Paul Lake",1993,182,7,1993-07-01,2,0.4,"","tn_ug",208.197
"L","Paul Lake",1993,182,7,1993-07-01,3,1.5,"","tn_ug",403.968
"L","Paul Lake",1993,182,7,1993-07-01,4,2.9,"","tn_ug",405.786
"L","Paul Lake",1993,182,7,1993-07-01,5,4,"","tn_ug",412.678
"L","Paul Lake",1993,182,7,1993-07-01,6,5.7,"","tn_ug",548.902
"L","Paul Lake",1993,182,7,1993-07-01,7,8,"","tn_ug",806.629
"R","Peter Lake",1993,188,7,1993-07-07,1,0,"","tn_ug",490.47
"R","Peter Lake",1993,188,7,1993-07-07,2,0.5,"","tn_ug",607.275
"R","Peter Lake",1993,188,7,1993-07-07,3,1.1,"","tn_ug",614.552
"R","Peter Lake",1993,188,7,1993-07-07,4,1.9,"","tn_ug",551.768
"R","Peter Lake",1993,188,7,1993-07-07,5,2.5,"","tn_ug",481.664
"R","Peter Lake",1993,188,7,1993-07-07,6,4.2,"","tn_ug",402.482
"R","Peter Lake",1993,188,7,1993-07-07,7,12,"","tn_ug",502.468
"L","Paul Lake",1993,189,7,1993-07-08,1,0,"","tn_ug",351.827
"L","Paul Lake",1993,189,7,1993-07-08,2,0.9,"","tn_ug",316.351
"L","Paul Lake",1993,189,7,1993-07-08,3,1.9,"","tn_ug",301.022
"L","Paul Lake",1993,189,7,1993-07-08,4,3.1,"","tn_ug",311.801
"L","Paul Lake",1993,189,7,1993-07-08,5,4,"","tn_ug",323.409
"L","Paul Lake",1993,189,7,1993-07-08,6,5.6,"","tn_ug",432.062
"L","Paul Lake",1993,189,7,1993-07-08,7,8,"","tn_ug",716.122
"R","Peter Lake",1993,195,7,1993-07-14,1,0,"","tn_ug",707.771
"R","Peter Lake",1993,195,7,1993-07-14,2,0.5,"","tn_ug",NA
"R","Peter Lake",1993,195,7,1993-07-14,3,1.1,"","tn_ug",NA
"R","Peter Lake",1993,195,7,1993-07-14,4,2.1,"","tn_ug",NA
"R","Peter Lake",1993,195,7,1993-07-14,5,2.5,"","tn_ug",839.904
"R","Peter Lake",1993,195,7,1993-07-14,6,4.1,"","tn_ug",NA
"R","Peter Lake",1993,195,7,1993-07-14,7,12,"","tn_ug",580.418
"L","Paul Lake",1993,196,7,1993-07-15,1,0,"","tn_ug",298.448
"L","Paul Lake",1993,196,7,1993-07-15,2,0.9,"","tn_ug",NA
"L","Paul Lake",1993,196,7,1993-07-15,3,1.75,"","tn_ug",NA
"L","Paul Lake",1993,196,7,1993-07-15,4,3,"","tn_ug",204.896
"L","Paul Lake",1993,196,7,1993-07-15,5,3.9,"","tn_ug",NA
"L","Paul Lake",1993,196,7,1993-07-15,6,5.6,"","tn_ug",NA
"L","Paul Lake",1993,196,7,1993-07-15,7,8,"","tn_ug",949.851
"R","Peter Lake",1993,202,7,1993-07-21,1,0,"","tn_ug",395.31
"R","Peter Lake",1993,202,7,1993-07-21,2,0.7,"","tn_ug",NA
"R","Peter Lake",1993,202,7,1993-07-21,3,1.5,"","tn_ug",NA
"R","Peter Lake",1993,202,7,1993-07-21,4,2.5,"","tn_ug",NA
"R","Peter Lake",1993,202,7,1993-07-21,5,3.15,"","tn_ug",529.993
"R","Peter Lake",1993,202,7,1993-07-21,6,4.5,"","tn_ug",NA
"R","Peter Lake",1993,202,7,1993-07-21,7,12,"","tn_ug",865.418
"L","Paul Lake",1993,203,7,1993-07-22,1,0,"","tn_ug",345.66
"L","Paul Lake",1993,203,7,1993-07-22,2,0.75,"","tn_ug",NA
"L","Paul Lake",1993,203,7,1993-07-22,3,1.5,"","tn_ug",NA
"L","Paul Lake",1993,203,7,1993-07-22,4,2.75,"","tn_ug",438.847
"L","Paul Lake",1993,203,7,1993-07-22,5,3.75,"","tn_ug",NA
"L","Paul Lake",1993,203,7,1993-07-22,6,5.4,"","tn_ug",NA
"L","Paul Lake",1993,203,7,1993-07-22,7,8,"","tn_ug",1220.84
"R","Peter Lake",1993,209,7,1993-07-28,1,0,"","tn_ug",352.001
"R","Peter Lake",1993,209,7,1993-07-28,2,1,"","tn_ug",NA
"R","Peter Lake",1993,209,7,1993-07-28,3,2.1,"","tn_ug",NA
"R","Peter Lake",1993,209,7,1993-07-28,4,3.6,"","tn_ug",432.499
"R","Peter Lake",1993,209,7,1993-07-28,5,4.25,"","tn_ug",NA
"R","Peter Lake",1993,209,7,1993-07-28,6,6.2,"","tn_ug",NA
"R","Peter Lake",1993,209,7,1993-07-28,7,12,"","tn_ug",801.505
"L","Paul Lake",1993,210,7,1993-07-29,1,0,"","tn_ug",281.421
"L","Paul Lake",1993,210,7,1993-07-29,2,0.75,"","tn_ug",NA
"L","Paul Lake",1993,210,7,1993-07-29,3,1.6,"","tn_ug",NA
"L","Paul Lake",1993,210,7,1993-07-29,4,3,"","tn_ug",324.705
"L","Paul Lake",1993,210,7,1993-07-29,5,4.25,"","tn_ug",NA
"L","Paul Lake",1993,210,7,1993-07-29,6,5.75,"","tn_ug",NA
"L","Paul Lake",1993,210,7,1993-07-29,7,8,"","tn_ug",NA
"R","Peter Lake",1993,216,8,1993-08-04,1,0,"","tn_ug",641.684
"R","Peter Lake",1993,216,8,1993-08-04,2,0.7,"","tn_ug",NA
"R","Peter Lake",1993,216,8,1993-08-04,3,1.5,"","tn_ug",NA
"R","Peter Lake",1993,216,8,1993-08-04,4,2.7,"","tn_ug",NA
"R","Peter Lake",1993,216,8,1993-08-04,5,3.55,"","tn_ug",559.212
"R","Peter Lake",1993,216,8,1993-08-04,6,5.2,"","tn_ug",NA
"R","Peter Lake",1993,216,8,1993-08-04,7,12,"","tn_ug",937.538
"L","Paul Lake",1993,217,8,1993-08-05,1,0,"","tn_ug",298.507
"L","Paul Lake",1993,217,8,1993-08-05,2,0.9,"","tn_ug",NA
"L","Paul Lake",1993,217,8,1993-08-05,3,1.8,"","tn_ug",NA
"L","Paul Lake",1993,217,8,1993-08-05,4,3,"","tn_ug",NA
"L","Paul Lake",1993,217,8,1993-08-05,5,3.9,"","tn_ug",337.858
"L","Paul Lake",1993,217,8,1993-08-05,6,5.7,"","tn_ug",NA
"L","Paul Lake",1993,217,8,1993-08-05,7,8,"","tn_ug",1169.866
"R","Peter Lake",1993,223,8,1993-08-11,1,0,"","tn_ug",517.016
"R","Peter Lake",1993,223,8,1993-08-11,2,0.7,"","tn_ug",NA
"R","Peter Lake",1993,223,8,1993-08-11,3,1.5,"","tn_ug",NA
"R","Peter Lake",1993,223,8,1993-08-11,4,2.6,"","tn_ug",NA
"R","Peter Lake",1993,223,8,1993-08-11,5,3.4,"","tn_ug",344.893
"R","Peter Lake",1993,223,8,1993-08-11,6,4.7,"","tn_ug",NA
"R","Peter Lake",1993,223,8,1993-08-11,7,12,"","tn_ug",910.359
"L","Paul Lake",1993,224,8,1993-08-12,1,0,"","tn_ug",187.672
"L","Paul Lake",1993,224,8,1993-08-12,2,0.8,"","tn_ug",NA
"L","Paul Lake",1993,224,8,1993-08-12,3,1.9,"","tn_ug",NA
"L","Paul Lake",1993,224,8,1993-08-12,4,3.4,"","tn_ug",NA
"L","Paul Lake",1993,224,8,1993-08-12,5,4.5,"","tn_ug",205.822
"L","Paul Lake",1993,224,8,1993-08-12,6,5.8,"","tn_ug",NA
"L","Paul Lake",1993,224,8,1993-08-12,7,8,"","tn_ug",909.047
"R","Peter Lake",1993,230,8,1993-08-18,1,0,"","tn_ug",513.473
"R","Peter Lake",1993,230,8,1993-08-18,2,0.7,"","tn_ug",NA
"R","Peter Lake",1993,230,8,1993-08-18,3,1.5,"","tn_ug",NA
"R","Peter Lake",1993,230,8,1993-08-18,4,2.8,"","tn_ug",NA
"R","Peter Lake",1993,230,8,1993-08-18,5,3.55,"","tn_ug",369.254
"R","Peter Lake",1993,230,8,1993-08-18,6,4.9,"","tn_ug",NA
"R","Peter Lake",1993,230,8,1993-08-18,7,12,"","tn_ug",1042.381
"L","Paul Lake",1993,231,8,1993-08-19,1,0,"","tn_ug",171.015
"L","Paul Lake",1993,231,8,1993-08-19,2,0.9,"","tn_ug",NA
"L","Paul Lake",1993,231,8,1993-08-19,3,1.9,"","tn_ug",NA
"L","Paul Lake",1993,231,8,1993-08-19,4,3.4,"","tn_ug",NA
"L","Paul Lake",1993,231,8,1993-08-19,5,4.4,"","tn_ug",167.722
"L","Paul Lake",1993,231,8,1993-08-19,6,5.8,"","tn_ug",NA
"L","Paul Lake",1993,231,8,1993-08-19,7,8,"","tn_ug",1718.861
"R","Peter Lake",1993,237,8,1993-08-25,1,0,"","tn_ug",465.333
"R","Peter Lake",1993,237,8,1993-08-25,2,0.65,"","tn_ug",NA
"R","Peter Lake",1993,237,8,1993-08-25,3,1.4,"","tn_ug",NA
"R","Peter Lake",1993,237,8,1993-08-25,4,2.4,"","tn_ug",NA
"R","Peter Lake",1993,237,8,1993-08-25,5,3.25,"","tn_ug",322.363
"R","Peter Lake",1993,237,8,1993-08-25,6,4.4,"","tn_ug",NA
"R","Peter Lake",1993,237,8,1993-08-25,7,12,"","tn_ug",1065.11
"L","Paul Lake",1993,238,8,1993-08-26,1,0,"","tn_ug",163.148
"L","Paul Lake",1993,238,8,1993-08-26,2,0.75,"","tn_ug",NA
"L","Paul Lake",1993,238,8,1993-08-26,3,1.7,"","tn_ug",NA
"L","Paul Lake",1993,238,8,1993-08-26,4,3,"","tn_ug",NA
"L","Paul Lake",1993,238,8,1993-08-26,5,3.95,"","tn_ug",154.481
"L","Paul Lake",1993,238,8,1993-08-26,6,5.4,"","tn_ug",NA
"L","Paul Lake",1993,238,8,1993-08-26,7,8,"","tn_ug",1257.741
"L","Paul Lake",1993,243,8,1993-08-31,1,0,"","tn_ug",277.235
"L","Paul Lake",1993,243,8,1993-08-31,2,0.7,"","tn_ug",NA
"L","Paul Lake",1993,243,8,1993-08-31,3,1.5,"","tn_ug",NA
"L","Paul Lake",1993,243,8,1993-08-31,4,2.6,"","tn_ug",NA
"L","Paul Lake",1993,243,8,1993-08-31,5,3.55,"","tn_ug",292.369
"L","Paul Lake",1993,243,8,1993-08-31,6,5.4,"","tn_ug",NA
"L","Paul Lake",1993,243,8,1993-08-31,7,8,"","tn_ug",1162.916
"R","Peter Lake",1993,243,8,1993-08-31,1,0,"","tn_ug",448.049
"R","Peter Lake",1993,243,8,1993-08-31,2,0.8,"","tn_ug",NA
"R","Peter Lake",1993,243,8,1993-08-31,3,1.7,"","tn_ug",NA
"R","Peter Lake",1993,243,8,1993-08-31,4,2.95,"","tn_ug",NA
"R","Peter Lake",1993,243,8,1993-08-31,5,3.6,"","tn_ug",468.864
"R","Peter Lake",1993,243,8,1993-08-31,6,4.8,"","tn_ug",NA
